!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,BATCH (DOME) ID,,,Treatment Name,4-character Climate ID code,Climate replication number for multiple realizations of weather data (ask Alex),Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,DOME ID for Batch DOME,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
!,text,text,text,text,text,text,number,number,text,code,number,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,BATCH_DOME,BATCH_RUN#,RUN#,TRT_NAME,CLIM_ID,CLIM_REP,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,BDID,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCP_S,ESCP_S
*,,"KURN049_1__15","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",15,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",1994-09-05,1994-10-05,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","400","982","1994-11-17","1994-12-31","1995-01-08","1.1","203.0","184.2","33","1","",""
*,,"KURN049_1__16","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",16,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",1995-09-10,1995-10-10,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","282","840","1995-11-23","1996-01-05","1996-01-13","1.0","202.8","168.9","30","9","",""
*,,"KURN049_1__17","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",17,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",1996-08-27,1996-09-26,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","440","1164","1996-11-08","1996-12-25","1997-01-02","1.1","408.5","211.3","31","23","",""
*,,"KURN049_1__18","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",18,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",1997-08-25,1997-09-24,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","239","825","1997-11-08","1997-12-24","1998-01-01","1.0","149.4","165.8","25","16","",""
*,,"KURN049_1__19","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",19,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",1998-08-22,1998-09-21,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","268","837","1998-11-03","1998-12-17","1998-12-25","1.1","310.2","236.1","32","17","",""
*,,"KURN049_1__20","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",20,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",1999-09-20,1999-10-20,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","65","128","1999-12-03","2000-01-23","2000-01-31","0.1","8.0","41.0","6","0","",""
*,,"KURN049_1__21","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",21,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",2000-08-30,2000-09-29,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","377","964","2000-11-12","2000-12-27","2001-01-04","1.0","129.9","193.6","36","0","",""
*,,"KURN049_1__22","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",22,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",2001-08-22,2001-09-21,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","333","919","2001-11-03","2001-12-19","2001-12-27","1.0","415.6","238.7","32","18","",""
*,,"KURN049_1__23","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",23,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",2002-09-16,2002-10-16,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","165","494","2002-11-29","2003-01-11","2003-01-19","0.7","37.6","128.4","26","0","",""
*,,"KURN049_1__24","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",24,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",2003-08-30,2003-09-29,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","279","746","2003-11-12","2003-12-25","2004-01-02","0.8","143.2","176.5","32","0","",""
*,,"KURN049_1__25","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",25,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",2004-08-21,2004-09-20,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","324","968","2004-11-03","2004-12-17","2004-12-25","1.1","225.6","203.3","34","5","",""
*,,"KURN049_1__26","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",26,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",2005-08-21,2005-09-20,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","492","1304","2005-11-03","2005-12-18","2005-12-26","1.4","320.8","222.7","40","11","",""
*,,"KURN049_1__27","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",27,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",2006-09-20,2006-10-20,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","34","122","2006-12-02","2007-01-13","2007-01-21","0.2","14.0","53.6","8","0","",""
*,,"KURN049_1__28","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",28,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",2007-08-31,2007-09-30,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","368","1000","2007-11-13","2007-12-29","2008-01-06","1.0","111.8","169.2","32","10","",""
*,,"KURN049_1__29","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",29,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",2008-08-25,2008-09-24,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","360","1078","2008-11-07","2008-12-24","2009-01-01","1.1","120.3","208.7","37","10","",""
*,,"KURN049_1__30","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",30,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7196,78.2597,"Chickpea",GF0005,"JG-11",2009-08-29,2009-09-28,,,,,,"",1,14,0,0,,,"","4359fd1d0a1c7708050887dd24c38e42ccb737ef8b09573dd0c5fb0c18d1646e","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","277","770","2009-11-11","2009-12-27","2010-01-04","0.9","248.2","164.9","25","15","",""
*,,"KURN050_1__1","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",1,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003_1,15.7278,78.2600,"Chickpea",GF0005,"JG-11",1980-08-26,1980-09-25,,,,2,100,"Furrow, mm",1,28,0,0,,,"","e4a31859fae600c31ffb28a8a2fe2cd6654f92537bf87e16910e8963a0cf0790","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","858","2765","1980-11-09","1980-12-29","1981-01-06","2.2","95.2","289.8","97","0","",""
*,,"KURN050_1__2","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",2,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7278,78.2600,"Chickpea",GF0005,"JG-11",1981-08-23,1981-09-22,,,,2,100,"Furrow, mm",1,28,0,0,,,"","e4a31859fae600c31ffb28a8a2fe2cd6654f92537bf87e16910e8963a0cf0790","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","856","2245","1981-11-05","1981-12-27","1982-01-04","1.4","132.7","286.8","74","25","",""
*,,"KURN050_1__3","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",3,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7278,78.2600,"Chickpea",GF0005,"JG-11",1982-08-23,1982-09-22,,,,2,100,"Furrow, mm",1,28,0,0,,,"","e4a31859fae600c31ffb28a8a2fe2cd6654f92537bf87e16910e8963a0cf0790","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","926","2582","1982-11-05","1982-12-28","1983-01-05","1.6","213.9","309.1","90","10","",""
*,,"KURN050_1__4","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",4,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7278,78.2600,"Chickpea",GF0005,"JG-11",1983-08-24,1983-09-23,,,,2,100,"Furrow, mm",1,28,0,0,,,"","e4a31859fae600c31ffb28a8a2fe2cd6654f92537bf87e16910e8963a0cf0790","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","878","2554","1983-11-05","1983-12-28","1984-01-05","1.8","263.0","308.6","74","29","",""
*,,"KURN050_1__5","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",5,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7278,78.2600,"Chickpea",GF0005,"JG-11",1984-09-10,1984-10-10,,,,2,100,"Furrow, mm",1,28,0,0,,,"","e4a31859fae600c31ffb28a8a2fe2cd6654f92537bf87e16910e8963a0cf0790","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","684","2054","1984-11-23","1985-01-15","1985-01-23","1.5","80.0","264.9","89","5","",""
*,,"KURN050_1__6","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",6,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7278,78.2600,"Chickpea",GF0005,"JG-11",1985-09-05,1985-10-05,,,,2,100,"Furrow, mm",1,28,0,0,,,"","e4a31859fae600c31ffb28a8a2fe2cd6654f92537bf87e16910e8963a0cf0790","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","629","1821","1985-11-18","1986-01-10","1986-01-18","1.2","20.2","227.7","86","2","",""
*,,"KURN050_1__7","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",7,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7278,78.2600,"Chickpea",GF0005,"JG-11",1986-08-29,1986-09-28,,,,2,100,"Furrow, mm",1,28,0,0,,,"","e4a31859fae600c31ffb28a8a2fe2cd6654f92537bf87e16910e8963a0cf0790","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","585","1944","1986-11-12","1987-01-05","1987-01-13","1.1","117.5","279.1","91","3","",""
*,,"KURN050_1__8","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",8,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7278,78.2600,"Chickpea",GF0005,"JG-11",1987-08-22,1987-09-21,,,,2,100,"Furrow, mm",1,28,0,0,,,"","e4a31859fae600c31ffb28a8a2fe2cd6654f92537bf87e16910e8963a0cf0790","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","537","2355","1987-11-04","1987-12-28","1988-01-05","1.4","175.1","294.1","99","6","",""
*,,"KURN050_1__9","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",9,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7278,78.2600,"Chickpea",GF0005,"JG-11",1988-08-27,1988-09-26,,,,2,100,"Furrow, mm",1,28,0,0,,,"","e4a31859fae600c31ffb28a8a2fe2cd6654f92537bf87e16910e8963a0cf0790","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","663","2019","1988-11-10","1989-01-02","1989-01-10","1.1","52.9","226.4","76","21","",""
*,,"KURN050_1__10","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",10,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7278,78.2600,"Chickpea",GF0005,"JG-11",1989-08-21,1989-09-20,,,,2,100,"Furrow, mm",1,28,0,0,,,"","e4a31859fae600c31ffb28a8a2fe2cd6654f92537bf87e16910e8963a0cf0790","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","803","2493","1989-11-04","1989-12-27","1990-01-04","1.4","305.3","309.4","83","22","",""
*,,"KURN050_1__11","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",11,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKK,KUR0000003,15.7278,78.2600,"Chickpea",GF0005,"JG-11",1990-08-25,1990-09-24,,,,2,100,"Furrow, mm",1,28,0,0,,,"","e4a31859fae600c31ffb28a8a2fe2cd6654f92537bf87e16910e8963a0cf0790","3f01e884c03191d2c6fc4077337e42478a50598c6aab9e7f81d4adfe94faa324","1994074cb5672d59c31fc3403fd631f717e8e6b82f9d5004d49babc643e782bf","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","619","2095","1990-11-06","1990-12-29","1991-01-06","1.2","283.3","271.3","78","20","",""
